NP_type,Coating,core_size_nm,Surf_charge_mV,shape,Dose_microg_mL,Duration_h,Cell_name,Cell_species,cell_Organ,Cell_morphology,Cell_age,cell_type,sex,Assay,Test_indicator,nanomaterial_group,Viability
CdTe,Fibrinogen,4.8,,,4.67,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,88.89
CdSe,hCT-peptide,2.1,,,2.0,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,SRB,resazurin/sulforhodamine_B,quantum_dots,105.56
CdSe,CPP,4.0,,,0.1,2.0,Fibroblasts,Human,Skin,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,92.0
CdSe,Hydroxyapatite,4.6,,,0.67,24.0,MC3T3-E1,Mouse,Bone,Preosteoblast,neonate,Normal,,Others,,quantum_dots,38.8
CdSe,None,5.4,,,0.5,24.0,SVEC4­10,Mouse,axillary lymph node,Endothelial,Adult,Normal,male,MTS,TetrazoliumSalt,quantum_dots,41.67
CdTe,None,5.3,,,0.02,48.0,Raji,Human,Lymph,Lymphocyte,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,40.79
CdSe,None,4.6,,,0.02,168.0,ABMCs,Pig,BoneMarrow,Stem-cell,Stem,,,MTT,TetrazoliumSalt,quantum_dots,94.0
CdTe,GSH,4.0,,,0.9,48.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,53.2
CdSe,None,4.5,,,2.5,4.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,62.0
QD,PEI,26.7,29.8,Sphere,,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,quantum_dots,58.59
CdSe,None,4.5,,,5.0,48.0,K562,Human,BoneMarrow,Lymphoblast,Adult,cancer,female,FACS,fluorescent,quantum_dots,97.0
CdSe,None,9.0,,,0.21,192.0,hMSCs,Human,BoneMarrow,Mesenchymal,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,92.31
CdSe,None,4.6,,,7.17,4.0,MC3T3-E1,Mouse,Bone,Preosteoblast,neonate,Normal,,Others,,quantum_dots,68.1
CdSe,None,7.2,,,0.1,24.0,HCT-116,Human,Colon,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,quantum_dots,100.0
CdZnSeS,Polyglutamate,12.5,,,0.39,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,20.4
CdSe,None,5.5,,,0.4,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,MTS,TetrazoliumSalt,quantum_dots,97.01
QDs,MPA,5.4,,,0.05,24.0,HMEC­1,Human,Skin,Endothelial,neonate,Normal,male,MTS,TetrazoliumSalt,quantum_dots,111.18
CdTe,HSV_TK_based,3.9,,,1.0,72.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,74.68
CdS,None,4.0,,,5.16,24.0,hTERT­BJ1,Human,Foreskin,Fibroblast,neonate,Normal,male,MTT,TetrazoliumSalt,quantum_dots,88.64
CdSe,Arginine_based,2.4,,,0.15,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,90.74
QDs,Cystein_based,10.0,,,0.0,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,Alamar_Blue,AlamarBlue,quantum_dots,96.18
CdSe,None,16.0,,,0.06,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,66.67
CdSe,None,9.0,,,0.01,168.0,sMSCs,Sheep,Synovial-Fluid,Fibroblast,Stem,Normal,,Colonigenic-assay,CrystalViolet,quantum_dots,100.0
CdTe,None,4.45,,,32.0,6.0,BRL-3A,Rat,Liver,Fibroblast,Adult,Normal,,Live/Dead,,quantum_dots,100.0
QDs,SGF,2.5,,,25.0,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,105.0
CdSe,Hypotonic,3.4,,,0.01,0.0,H9C2,Rat,Heart,Myoblast,,cancer,male,Live/Dead,,quantum_dots,93.55
CdSe,None,6.7,,,0.04,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,quantum_dots,13.8
CdTe,Rnase,2.7,,,1.6,6.0,SGC-7901,Human,Stomach,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,87.5
CdTe,None,1.0,,,0.11,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,MTS,TetrazoliumSalt,quantum_dots,92.0
QDs,PEG_based,30.0,,,0.15,24.0,SK­BR­3,Human,Breast,Epithelial,Adult,cancer,female,Live/Dead,CalceinAM,quantum_dots,66.19
CdSe,nucleic_acids,9.0,,,0.0,72.0,mMSCs,Mouse,BoneMarrow,Fibroblast,Stem,Normal,,MTT,TetrazoliumSalt,quantum_dots,63.0
CdSe,None,4.0,,,0.08,2.0,HSF-42,Human,Skin,Fibroblast,,,,MTT,TetrazoliumSalt,quantum_dots,85.0
CdSe,None,2.2,,,0.5,24.0,JB6,Human,Blood,Lymphocyte,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,5.03
CdSe,None,9.0,,,0.02,192.0,hMSCs,Human,BoneMarrow,Mesenchymal,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,88.46
CdSe,None,6.5,,,2.84,72.0,MDA­MB­231,Human,Breast,Epithelial,Adult,cancer,female,MTS,TetrazoliumSalt,quantum_dots,105.0
CdSe,Serum_based,5.0,,,0.02,72.0,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,Colonigenic-assay,CrystalViolet,quantum_dots,101.82
CdSe,None,2.7,,,22.01,24.0,ArakiSasaki,Human,Eye,Epithelial,Adult,Normal,female,SRB,resazurin/sulforhodamine_B,quantum_dots,100.0
CdSe,None,31.0,,,0.0,48.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,60.16
CdTe,None,3.2,,,0.02,72.0,P-tricornutum,Microalgae,Microorganism,Somatic,,Normal,,Colonigenic-assay,CrystalViolet,quantum_dots,95.0
CdSeTe,None,4.3,,,0.08,4.0,J774A.1,Mouse,Ascites,Macrophage,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,105.0
CdSe,Poloxamer,7.7,,,0.03,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,MTT,TetrazoliumSalt,quantum_dots,73.53
CdSe,Aptamer_based,6.5,,,32.0,1.0,B16,Mouse,Skin,Epithelial,,cancer,,MTT,TetrazoliumSalt,quantum_dots,85.71
CdSe,None,6.5,,,1.0,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,54.4
CdSe,None,6.0,,,0.4,48.0,J774A.1,Mouse,Ascites,Macrophage,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,23.1
CdSe,sodium_based,3.0,,,8.28,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,0.0
CdTe,gum_arabic,3.0,,,0.2,72.0,HELF,Human,Lung,Fibroblast,,Normal,,MTT,TetrazoliumSalt,quantum_dots,23.5
CdSeTe,HSV_TK_based,12.0,,,0.03,96.0,SMMC-7721,Human,Liver,Hepatocyte,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,86.96
CdSe,Cystein_based,4.8,,,1.06,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,50.0
CdSe,None,65.0,,,0.0,48.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,61.47
CdTe,None,4.6,,,0.8,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,40.0
CdSe,Serum_based,6.0,,,0.02,24.0,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,Colonigenic-assay,CrystalViolet,quantum_dots,122.73
CdTe,Transferrin_based,3.0,,,0.2,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,10.77
CdTe,FuGENE-HD,7.0,,,4.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,42.0
CdSe,Serum_based,5.0,,,0.02,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,Colonigenic-assay,CrystalViolet,quantum_dots,103.45
CdTe,GSH,4.0,,,0.9,48.0,EAhy926,Human,Somatic Cell-hybrid,Endothelial,,Normal,male,MTT,TetrazoliumSalt,quantum_dots,63.32
CdSe,None,4.0,,,0.2,1.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTS,TetrazoliumSalt,quantum_dots,78.0
CdS,None,2.0,,,0.07,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,105.0
CdS,Cystein_based,2.3,,,8.15,48.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,28.5
CdS,None,4.4,,,0.04,72.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,93.5
CdSe,None,9.0,,,0.0,4.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,quantum_dots,86.6
CdSe,PULsin,4.0,,,0.2,4.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,quantum_dots,73.0
CdS,None,3.0,,,0.5,24.0,MDA­MB­231,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,75.0
CdSe,Silibinin,5.5,,,0.18,24.0,A375,Human,Skin,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,75.76
CdTe,None,2.69,,,0.56,10.0,PANC-1,Human,Pancreas,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,28.0
CdSe,Lipofectamine,4.0,,,0.2,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,quantum_dots,59.0
CdTe,Flavonoid,4.0,,,0.01,24.0,K562,Human,BoneMarrow,Lymphoblast,Adult,cancer,female,FACS,fluorescent,quantum_dots,50.0
CdSe,None,3.86,,,0.0,24.0,BALB_c3T3,Mouse,Embryo,Fibroblast,,cancer,,Live/Dead,,quantum_dots,95.0
CdSe,None,3.5,,,0.4,1.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,82.8
CdSe,None,9.0,,,0.21,528.0,hMSCs,Human,BoneMarrow,Mesenchymal,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,86.15
CdSe,None,1.9,,,1.6,3.0,LNCaP,Human,Prostate,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,88.89
CdTe,Cystein_based,4.0,,,0.15,48.0,HBL-100,Human,Breast,Epithelial,,Normal,male,MTT,TetrazoliumSalt,quantum_dots,95.0
CdSe,Hydroxyapatite,4.6,,,3.3,24.0,MC3T3-E1,Mouse,Bone,Preosteoblast,neonate,Normal,,Others,,quantum_dots,40.2
CdSe,None,7.0,,,1.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,quantum_dots,99.0
CdSe,None,2.6,,,4.0,4.0,VERO,Monkey,Kidney,Epithelial,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,112.0
CdS,None,7.3,,,0.0,72.0,C-Vulgaris,Microalgae,Microorganism,Somatic,,Normal,,Colonigenic-assay,CrystalViolet,quantum_dots,95.45
CdSeS,None,10.0,,,0.01,24.0,U251,Human,Brain,Epithelial,Adult,cancer,,MTS,TetrazoliumSalt,quantum_dots,92.0
CdSe,None,4.0,,,0.4,4.0,EAhy926,Human,Somatic Cell-hybrid,Endothelial,,Normal,male,MTS,TetrazoliumSalt,quantum_dots,50.0
CdSe,CPP,4.0,,,0.1,2.0,COS­1,Monkey,Kidney,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,100.0
CdSe,None,2.4,,,0.15,72.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,97.41
CdSe,Superoxide-Dismutases,9.0,,,0.02,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,93.1
CdSeTe,HSV_TK_based,12.0,,,0.01,72.0,SMMC-7721,Human,Liver,Hepatocyte,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,58.51
CdS,None,3.1,,,0.1,120.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,65.56
CdSe,None,7.5,,,0.05,0.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,XTT,TetrazoliumSalt,quantum_dots,70.0
CdSe,None,8.3,,,0.0,1.0,HFF,Human,Foreskin,Fibroblast,neonate,Normal,male,Live/Dead,,quantum_dots,94.8
CdSeTe,None,4.3,,,0.08,4.0,J774A.1,Mouse,Ascites,Macrophage,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,92.0
CdSe,None,4.6,,,0.02,48.0,primary,Cow,Eye,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,77.0
CdSe,None,3.5,,,0.4,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,43.9
CdS,Biosurfactant,3.1,,,0.55,24.0,LNCaP,Human,Prostate,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,33.93
CdTe,None,5.0,,,760.0,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,50.0
CdTe,None,5.3,,,0.02,24.0,HL-7702,Human,Liver,Hepatocyte,,Normal,,MTT,TetrazoliumSalt,quantum_dots,75.29
CdTe,None,4.21,,,0.13,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,SRB,resazurin/sulforhodamine_B,quantum_dots,69.39
CdSe,None,9.0,,,0.0,48.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,34.78
CdTe,None,4.0,,,0.2,24.0,hMSCs,Human,BoneMarrow,Mesenchymal,Adult,Normal,,SRB,resazurin/sulforhodamine_B,quantum_dots,85.9
CdSe,None,6.7,,,0.04,24.0,BT-20,Human,Breast,Epithelial,Adult,cancer,female,MTS,TetrazoliumSalt,quantum_dots,118.8
CdSe,Antibody_based,5.0,,,0.25,48.0,HCCLM6,Human,Liver,Hepatocyte,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,73.0
CdSe,None,6.3,,,0.97,24.0,Hepatocyte,Human,Liver,Hepatocyte,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,29.0
CdTe,Cystein_based,3.4,,,1.38,24.0,Raji,Human,Lymph,Lymphocyte,Adult,cancer,male,MTS,TetrazoliumSalt,quantum_dots,42.45
CdSe,None,9.0,,,0.05,24.0,C10,Mouse,Lung,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,quantum_dots,97.0
CdTe,D-GSH,4.2,,,0.04,12.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,induction-of-autophagy,,quantum_dots,85.0
CdSe,None,5.45,,,0.04,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,95.45
CdSe,None,5.0,,,0.01,24.0,HSF-42,Human,Skin,Fibroblast,,,,MTT,TetrazoliumSalt,quantum_dots,90.0
CdSe,GlycyrrhizicAcid,3.5,,,1.88,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,50.0
CdSeS,None,6.0,,,0.54,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,19.5
CdSe,None,9.2,,,0.01,4.0,S-Cerevisiae,Yeast,Microorganism,Somatic,,Normal,,Colonigenic-assay,CrystalViolet,quantum_dots,88.57
CdSe,Arginine_based,4.0,,,1.79,48.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,quantum_dots,34.0
CdSe,None,9.0,,,0.01,1.0,KSC,Mouse,Kidney,Stem-cell,Stem,Normal,,Trypan_Blue,Trypan_Blue,quantum_dots,94.59
CdSe,None,4.5,,,0.16,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,quantum_dots,88.89
CdSe,Serum_based,5.0,,,0.02,72.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,Colonigenic-assay,CrystalViolet,quantum_dots,75.86
CdSe,None,3.6,,,83.23,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,103.5
CdSe,None,3.4,,,3.0,24.0,Zebrafish,Fish,Liver,Epithelial,,Normal,,MTT,TetrazoliumSalt,quantum_dots,13.71
CdSeS,nucleic_acids,10.0,,,0.0,48.0,U87,Human,Brain,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,quantum_dots,100.0
CdTe,Cystein_based,3.3,,,1.73,12.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,Trypan_Blue,Trypan_Blue,quantum_dots,67.69
CdSe,Folic_acid_based,6.0,,,0.1,2.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,91.3
CdTe,GSH,3.2,,,0.5,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,13.0
CdSe,None,5.0,,,0.08,8.0,HSF-42,Human,Skin,Fibroblast,,,,Trypan_Blue,Trypan_Blue,quantum_dots,87.0
CdSe,None,9.0,,,0.01,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,quantum_dots,50.75
CdSe,None,4.3,,,0.05,48.0,HDF,Human,Skin,Fibroblast,Adult,Normal,,SRB,resazurin/sulforhodamine_B,quantum_dots,2.0
CdSe,None,4.0,,,0.2,24.0,COS­1,Monkey,Kidney,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,83.2
CdSe,None,6.5,,,0.0,2.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,10.0
CdTe,None,5.3,,,0.02,72.0,Raji,Human,Lymph,Lymphocyte,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,35.5
CdSe,None,4.6,,,0.02,48.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,70.0
CdS,None,67.5,,,4.1,6.0,C-Albicans,Yeast,Microorganism,Somatic,,Normal,,FDA,,quantum_dots,55.0
CdTe,Folic_acid_based,6.0,,,0.0,8.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,94.0
CdSe,None,6.0,,,0.1,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,90.0
CdSe,None,4.0,,,0.02,24.0,GT1-7,Mouse,Hypothalmus,Neural,,Normal,,Colonigenic-assay,CrystalViolet,quantum_dots,90.45
CdSe,None,9.0,,,0.0,4.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,quantum_dots,90.3
CdSe,None,9.0,,,0.21,144.0,hMSCs,Human,BoneMarrow,Mesenchymal,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,100.0
CdSe,None,4.5,,,0.05,24.0,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,10.0
CdTe,GSH,2.9,,,2.22,48.0,EAhy926,Human,Somatic Cell-hybrid,Endothelial,,Normal,male,MTT,TetrazoliumSalt,quantum_dots,22.5
CdSeTe,HSV_TK_based,12.0,,,0.01,48.0,HL-7702,Human,Liver,Hepatocyte,,Normal,,MTT,TetrazoliumSalt,quantum_dots,87.23
CdTe,Polylysine,6.2,,,0.01,20.0,B-LCL,Human,Blood,Monocyte,neonate,cancer,,Colonigenic-assay,CrystalViolet,quantum_dots,82.0
CdSe,Poloxamer,7.7,,,0.03,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,Trypan_Blue,Trypan_Blue,quantum_dots,91.2
CdSe,None,9.0,,,0.04,48.0,mMSCs,Mouse,BoneMarrow,Fibroblast,Stem,Normal,,MTT,TetrazoliumSalt,quantum_dots,94.87
CdS,Folic_acid_based,5.0,,,0.5,24.0,L929,Mouse,Connective-tissue,Fibroblast,neonate,Normal,male,SRB,resazurin/sulforhodamine_B,quantum_dots,98.73
CdSe,None,9.0,,,0.02,336.0,hMSCs,Human,BoneMarrow,Mesenchymal,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,84.62
CdTe,Gelatin_based,4.5,,,0.0,240.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,97.0
QDs,None,25.0,,,0.01,24.0,SK­BR­3,Human,Breast,Epithelial,Adult,cancer,female,Live/Dead,CalceinAM,quantum_dots,98.24
CdSe,Aptamer_based,5.5,,,0.1,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTS,TetrazoliumSalt,quantum_dots,111.0
CdS,None,3.0,,,0.5,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,100.0
CdTe,None,3.0,,,0.6,8.0,MammalianLeukocytes,Rat,Blood,Leukocyte,,Normal,,MTT,TetrazoliumSalt,quantum_dots,84.0
CdSe,CPP,4.0,,,0.2,4.0,EAhy926,Human,Somatic Cell-hybrid,Endothelial,,Normal,male,MTS,TetrazoliumSalt,quantum_dots,79.0
CdSe,None,4.0,,,0.02,48.0,GT1-7,Mouse,Hypothalmus,Neural,,Normal,,Colonigenic-assay,CrystalViolet,quantum_dots,97.06
CdSe,None,3.01,,,10.47,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,24.0
CdSe,None,4.8,,,0.1,6.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,SRB,resazurin/sulforhodamine_B,quantum_dots,101.33
CdSe,None,4.6,,,2.87,12.0,VERO,Monkey,Kidney,Epithelial,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,35.0
CdSe,None,7.15,,,0.01,72.0,ESC,Mouse,Embryo,Stem-cell,Stem,Normal,,Trypan_Blue,Trypan_Blue,quantum_dots,96.15
CdSe,Arginine_based,4.0,,,0.45,6.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,98.48
CdSe,Phe,4.1,,,1.62,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,31.4
CdSe,Arginine_based,4.0,,,0.45,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,85.0
CdSe,Arginine_based,3.4,,,0.0,2.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,LDH,LDHrelease,quantum_dots,78.0
CdSe,nucleic_acids,7.15,,,0.02,1.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,quantum_dots,62.5
CdTe,Folic_acid_based,3.6,,,0.05,1.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,XTT,TetrazoliumSalt,quantum_dots,10.0
CdSe,None,5.79,,,0.1,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,101.72
CdSe,None,4.0,,,0.2,1.0,EAhy926,Human,Somatic Cell-hybrid,Endothelial,,Normal,male,MTS,TetrazoliumSalt,quantum_dots,81.0
QDs,COOH,10.0,,,0.0,24.0,MG­63,Human,Bone,Fibroblast,Adult,cancer,male,Live/Dead,CalceinAM,quantum_dots,91.23
CdSe,None,6.7,,,0.04,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,MTS,TetrazoliumSalt,quantum_dots,120.3
CdSe,sodium_based,103.0,,,0.0,48.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,64.76
CdTe,None,2.5,,,0.0,384.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,42.0
CdTe,None,7.0,,,4.0,24.0,HL-7702,Human,Liver,Hepatocyte,,Normal,,MTT,TetrazoliumSalt,quantum_dots,82.0
CdSeTe,HSV_TK_based,12.0,,,0.01,48.0,BEL,Human,Liver,Hepatocyte,Adult,cancer,,MTT,TetrazoliumSalt,quantum_dots,86.67
CdSe,His_based,4.3,,,0.02,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,quantum_dots,110.0
CdTe,Lysozyme,2.3,,,0.96,48.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,52.94
CdTe,HSV_TK_based,3.9,,,1.0,6.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,98.73
CdSeTe,None,4.3,,,0.04,2.0,J774A.1,Mouse,Ascites,Macrophage,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,100.0
CdSe,GlycyrrhizicAcid,3.5,,,1.31,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,50.0
CdSeTe,None,12.0,,,0.02,336.0,ABMCs,Pig,BoneMarrow,Stem-cell,Stem,,,MTT,TetrazoliumSalt,quantum_dots,66.0
CdS,None,65.0,,,5.4,6.0,C-Neoformans,Yeast,Microorganism,Somatic,,Normal,,FDA,,quantum_dots,70.0
CdSe,None,5.0,,,0.57,48.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,SRB,resazurin/sulforhodamine_B,quantum_dots,89.8
CdSe,Gd,4.0,,,0.5,24.0,Jurkat,Human,Blood,Lymphoblast,Adult,cancer,male,FACS,fluorescent,quantum_dots,97.0
QD,DHLA,6.2,-26.2,Sphere,,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,quantum_dots,86.09
CdTe,None,7.0,,,100.0,48.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,Colonigenic-assay,CrystalViolet,quantum_dots,16.67
CdSe,HSA,7.7,,,2.0,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,SRB,resazurin/sulforhodamine_B,quantum_dots,98.72
CdSe,Arginine_based,4.55,,,1.31,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,20.0
CdTe,None,4.31,,,5.2,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,SRB,resazurin/sulforhodamine_B,quantum_dots,2.0
CdTe,None,4.5,,,0.1,72.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,APO_BrdU_TUNEL,BrdUTP,quantum_dots,63.0
